id,name,category,storageForm,description,moisturePerc,dryMatterPerc,ashPerc,metabolizableEnergyKcal,crudeProteinPerc,crudeFatPerc,crudeFiberPerc,calciumPerc,totalPhosphorusPerc,availablePhosphorusPerc,sodiumPerc,chloridePerc,saltPerc,lysinePerc,methioninePerc,cystinePerc,taurinePerc
ing_01215,"Beef, top sirloin, steak, separable lean and fat, trimmed to 1/8 fat, all grades, raw",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 168726),66.09,33.91,1.03,2010.0,20.3,12.71,0.0,0.024,0.187,0.0935,0.052,0.078,0.13,0.262,1.007,0.529,0.0
ing_01216,"Beef, top sirloin, steak, separable lean and fat, trimmed to 1/8 fat, all grades, cooked, broiled",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 168727),58.36,41.64,1.11,2430.0,26.96,14.23,0.0,0.02,0.209,0.1045,0.056,0.084,0.14,0.348,1.338,0.702,0.0
ing_01217,"Beef, top sirloin, steak, separable lean and fat, trimmed to 1/8 fat, choice, raw",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 168728),64.87,35.13,0.97,2140.0,19.92,14.28,0.0,0.025,0.181,0.0905,0.051,0.0765,0.1275,0.25,0.961,0.504,0.0
ing_01218,"Beef, top sirloin, steak, separable lean and fat, trimmed to 1/8 fat, choice, cooked, broiled",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 168729),56.81,43.19,1.1,2570.0,26.8,15.75,0.0,0.018,0.201,0.1005,0.054,0.081,0.135,0.361,1.389,0.729,0.0
ing_01219,"Beef, chuck, clod roast, separable lean only, trimmed to 0 fat, select, cooked, roasted",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 168730),64.21,35.79,1.3,1720.0,28.09,5.82,0.0,0.007,0.222,0.111,0.074,0.111,0.185,0.302,1.519,0.797,0.0
ing_01220,"Beef, shoulder steak, boneless, separable lean only, trimmed to 0 fat, choice, cooked, grilled",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 168731),64.21,35.79,1.22,1780.0,28.54,6.25,0.0,0.012,0.249,0.1245,0.068,0.102,0.17,0.304,1.32,0.832,0.0
ing_01221,"Beef, shoulder steak, boneless, separable lean only, trimmed to 0 fat, select, cooked, grilled",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 168732),65.24,34.76,1.25,1690.0,28.71,5.17,0.0,0.012,0.249,0.1245,0.068,0.102,0.17,0.306,1.328,0.837,0.0
ing_01222,"Beef, flank, steak, separable lean and fat, trimmed to 0 fat, all grades, cooked, broiled",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 168733),64.17,35.83,1.09,1920.0,27.66,8.23,0.0,0.02,0.21,0.105,0.056,0.084,0.14,0.357,1.372,0.72,0.0
ing_01223,"Beef, bottom sirloin, tri-tip roast, separable lean and fat, trimmed to 0 fat, all grades, raw",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 168734),70.08,29.92,1.03,1650.0,20.64,8.55,0.0,0.025,0.189,0.0945,0.052,0.078,0.13,0.266,1.024,0.538,0.0
ing_01224,"Beef, bottom sirloin, tri-tip roast, separable lean and fat, trimmed to 0 fat, choice, cooked, roasted",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 168735),61.82,38.18,1.03,2210.0,25.66,12.36,0.0,0.017,0.189,0.0945,0.05,0.075,0.125,0.331,1.273,0.668,0.0
ing_01225,"Beef, bottom sirloin, tri-tip roast, separable lean and fat, trimmed to 0 fat, choice, raw",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 168736),69.37,30.63,1.0,1740.0,20.64,9.51,0.0,0.025,0.183,0.0915,0.051,0.0765,0.1275,0.266,1.024,0.538,0.0
ing_01226,"Beef, bottom sirloin, tri-tip roast, separable lean and fat, trimmed to 0 fat, select, cooked, roasted",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 168737),63.45,36.55,1.06,2010.0,26.44,9.78,0.0,0.021,0.212,0.106,0.056,0.084,0.14,0.341,1.312,0.688,0.0
ing_01227,"Beef, chuck, top blade, separable lean only, trimmed to 0 fat, choice, cooked, broiled",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 168738),61.63,38.37,1.03,2170.0,26.11,11.65,0.0,0.007,0.218,0.109,0.068,0.102,0.17,0.28,1.412,0.741,0.0
ing_01228,"Beef, chuck, top blade, separable lean only, trimmed to 0 fat, select, cooked, broiled",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 168739),64.32,35.68,1.21,1840.0,26.16,8.0,0.0,0.007,0.217,0.1085,0.068,0.102,0.17,0.281,1.415,0.742,0.0
ing_01229,"Beef, round, top round steak, boneless, separable lean and fat, trimmed to 0 fat, choice, cooked, grilled",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 168740),64.09,35.91,1.21,1700.0,30.12,4.62,0.0,0.018,0.305,0.1525,0.078,0.117,0.195,0.331,1.642,0.886,0.0
ing_01230,"Beef, round, top round steak, boneless, separable lean and fat, trimmed to 0 fat, select, cooked, grilled",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 168741),65.58,34.42,1.25,1620.0,29.7,3.85,0.0,0.019,0.304,0.152,0.076,0.114,0.19,0.34,1.645,0.896,0.0
ing_01231,"Beef, chuck eye roast, boneless, America's Beef Roast, separable lean only, trimmed to 0 fat, select, raw",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 168742),72.96,27.04,1.01,1330.0,20.52,5.71,0.0,0.019,0.2,0.1,0.086,0.129,0.215,0.218,0.949,0.599,0.0
ing_01232,"Beef, brisket, flat half, boneless, separable lean and fat, trimmed to 0 fat, choice, raw",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 168743),69.47,30.53,0.96,1690.0,20.15,9.86,0.0,0.013,0.212,0.106,0.079,0.1185,0.1975,0.212,0.911,0.572,0.0
ing_01233,"Beef, plate, inside skirt steak, separable lean only, trimmed to 0 fat, all grades, cooked, broiled",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 168744),61.77,38.23,1.09,2050.0,26.66,10.06,0.0,0.011,0.236,0.118,0.076,0.114,0.19,0.286,1.442,0.756,0.0
ing_01234,"Beef, plate, outside skirt steak, separable lean only, trimmed to 0 fat, all grades, cooked, broiled",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 168745),59.17,40.83,0.95,2330.0,24.18,14.37,0.0,0.01,0.221,0.1105,0.094,0.141,0.235,0.26,1.308,0.686,0.0
ing_01235,"Alcoholic beverage, beer, regular, all",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 168746),91.96,8.04,0.16,430.0,0.46,0.0,0.0,0.004,0.014,0.007,0.004,0.006,0.01,0.0,0.0,0.0,0.0
ing_01236,"Alcoholic beverage, beer, regular, BUDWEISER",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 168747),92.77,7.23,0.11,410.0,0.36,0.0,0.0,0.004,0.013,0.0065,0.003,0.0045,0.0075,0.0,0.0,0.0,0.0
ing_01237,"Alcoholic beverage, beer, light, BUDWEISER SELECT",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 168748),95.3,4.7,0.08,280.0,0.2,0.0,0.0,0.004,0.0,0.0,0.003,0.0045,0.0075,0.0,0.0,0.0,0.0
ing_01238,"Alcoholic beverage, beer, light",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 168749),94.88,5.12,0.09,290.0,0.24,0.0,0.0,0.004,0.012,0.006,0.004,0.006,0.01,0.0,0.0,0.0,0.0
ing_01239,"Alcoholic beverage, pina colada, canned",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 168750),54.9,45.1,0.3,2370.0,0.6,7.6,0.1,0.001,0.036,0.018,0.071,0.1065,0.1775,0.0,0.0,0.0,0.0
ing_01240,"Beverages, almond milk, sweetened, vanilla flavor, ready-to-drink",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 168751),91.8,8.2,0.32,380.0,0.42,1.04,0.4,0.188,0.008,0.004,0.063,0.0945,0.1575,0.0,0.0,0.0,0.0
ing_01241,"Alcoholic beverage, pina colada, prepared-from-recipe",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 168752),64.99,35.01,0.14,1740.0,0.42,1.88,0.3,0.008,0.007,0.0035,0.006,0.009,0.015,0.0,0.0,0.0,0.0
ing_01242,"Alcoholic beverage, tequila sunrise, canned",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 168753),78.8,21.2,0.1,1100.0,0.3,0.1,0.0,0.0,0.01,0.005,0.057,0.0855,0.1425,0.0,0.0,0.0,0.0
ing_01243,"Candies, milk chocolate, with almonds",agricultural,dry,USDA SR Legacy Profile (FDC ID: 168754),1.5,98.5,1.7,5260.0,9.0,34.4,6.2,0.224,0.264,0.132,0.074,0.111,0.185,0.0,0.0,0.0,0.0
ing_01244,"Candies, milk chocolate, with rice cereal",grain,dry,USDA SR Legacy Profile (FDC ID: 168755),1.52,98.48,1.78,5110.0,7.64,29.37,3.3,0.187,0.207,0.1035,0.086,0.129,0.215,0.0,0.0,0.0,0.0
ing_01245,"Candies, MARS SNACKFOOD US, MILKY WAY Bar",agricultural,dry,USDA SR Legacy Profile (FDC ID: 168756),6.3,93.7,1.3,4560.0,4.01,17.23,1.0,0.115,0.067,0.0335,0.167,0.2505,0.4175,0.0,0.0,0.0,0.0
ing_01246,"Candies, HERSHEY'S SKOR Toffee Bar",agricultural,dry,USDA SR Legacy Profile (FDC ID: 168757),1.57,98.43,1.2,5410.0,3.13,30.37,1.3,0.03,0.061,0.0305,0.317,0.4755,0.7925,0.0,0.0,0.0,0.0
ing_01247,"Toppings, strawberry",agricultural,dry,USDA SR Legacy Profile (FDC ID: 168758),33.0,67.0,0.4,2540.0,0.2,0.1,0.7,0.006,0.005,0.0025,0.021,0.0315,0.0525,0.0,0.0,0.0,0.0
ing_01248,"Candies, MOUNDS Candy Bar",agricultural,dry,USDA SR Legacy Profile (FDC ID: 168759),9.05,90.95,0.87,4930.0,4.6,26.6,3.7,0.021,0.091,0.0455,0.145,0.2175,0.3625,0.0,0.0,0.0,0.0
ing_01249,"Candies, MR. GOODBAR Chocolate Bar",agricultural,dry,USDA SR Legacy Profile (FDC ID: 168760),0.45,99.55,1.53,5380.0,10.22,33.21,3.8,0.11,0.163,0.0815,0.041,0.0615,0.1025,0.0,0.0,0.0,0.0
ing_01250,"Candies, NESTLE, 100 GRAND Bar",agricultural,dry,USDA SR Legacy Profile (FDC ID: 168761),6.1,93.9,1.1,4680.0,2.5,19.33,1.0,0.076,0.086,0.043,0.203,0.3045,0.5075,0.0,0.0,0.0,0.0
ing_01251,"Candies, NESTLE, CRUNCH Bar and Dessert Topping",agricultural,dry,USDA SR Legacy Profile (FDC ID: 168762),0.65,99.35,1.35,5000.0,5.0,26.0,1.9,0.1,0.0,0.0,0.15,0.225,0.375,0.0,0.0,0.0,0.0
ing_01252,"Candies, REESE'S Peanut Butter Cups",agricultural,dry,USDA SR Legacy Profile (FDC ID: 168763),1.44,98.56,2.28,5150.0,10.24,30.53,3.6,0.078,0.161,0.0805,0.357,0.5355,0.8925,0.0,0.0,0.0,0.0
ing_01253,"Candies, REESE'S PIECES Candy",agricultural,dry,USDA SR Legacy Profile (FDC ID: 168764),1.0,99.0,1.81,4970.0,12.46,24.77,3.0,0.069,0.207,0.1035,0.194,0.291,0.485,0.0,0.0,0.0,0.0
ing_01254,"Candies, ROLO Caramels in Milk Chocolate",agricultural,dry,USDA SR Legacy Profile (FDC ID: 168765),4.6,95.4,1.27,4740.0,5.08,20.93,0.9,0.145,0.071,0.0355,0.188,0.282,0.47,0.0,0.0,0.0,0.0
ing_01255,"Candies, NESTLE, AFTER EIGHT Mints",agricultural,dry,USDA SR Legacy Profile (FDC ID: 168766),6.3,93.7,0.6,4320.0,1.67,11.9,2.4,0.013,0.0,0.0,0.001,0.0015,0.0025,0.0,0.0,0.0,0.0
ing_01256,"Candies, MARS SNACKFOOD US, 3 MUSKETEERS Bar",agricultural,dry,USDA SR Legacy Profile (FDC ID: 168767),5.8,94.2,1.07,4360.0,2.6,12.75,1.5,0.054,0.069,0.0345,0.194,0.291,0.485,0.0,0.0,0.0,0.0
ing_01257,"Candies, MARS SNACKFOOD US, TWIX Caramel Cookie Bars",agricultural,dry,USDA SR Legacy Profile (FDC ID: 168768),4.23,95.77,1.21,5020.0,4.91,24.85,1.1,0.106,0.105,0.0525,0.198,0.297,0.495,0.0,0.0,0.0,0.0
ing_01258,"Candies, MARS SNACKFOOD US, TWIX Peanut Butter Cookie Bars",agricultural,dry,USDA SR Legacy Profile (FDC ID: 168769),1.82,98.18,2.18,5470.0,9.18,32.67,3.1,0.075,0.173,0.0865,0.226,0.339,0.565,0.0,0.0,0.0,0.0
ing_01259,"Candies, WHATCHAMACALLIT Candy Bar",agricultural,dry,USDA SR Legacy Profile (FDC ID: 168770),3.04,96.96,1.66,4940.0,8.04,23.68,1.9,0.118,0.138,0.069,0.299,0.4485,0.7475,0.0,0.0,0.0,0.0
ing_01260,Chewing gum,agricultural,dry,USDA SR Legacy Profile (FDC ID: 168771),2.6,97.4,0.4,3600.0,0.0,0.3,2.4,0.0,0.0,0.0,0.001,0.0015,0.0025,0.0,0.0,0.0,0.0
ing_01261,"Egg custards, dry mix",agricultural,dry,USDA SR Legacy Profile (FDC ID: 168772),1.7,98.3,2.2,4100.0,6.9,6.4,0.0,0.228,0.332,0.166,0.281,0.4215,0.7025,0.13,0.381,0.153,0.0
ing_01262,"Egg custards, dry mix, prepared with whole milk",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 168773),73.45,26.55,0.97,1220.0,3.99,4.0,0.0,0.139,0.13,0.065,0.084,0.126,0.21,0.036,0.233,0.091,0.0
ing_01263,"Cocoa, dry powder, unsweetened, HERSHEY'S European Style Cocoa",agricultural,dry,USDA SR Legacy Profile (FDC ID: 168774),3.0,97.0,7.0,4100.0,20.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ing_01264,"Gelatin desserts, dry mix",agricultural,dry,USDA SR Legacy Profile (FDC ID: 168775),1.0,99.0,0.7,3810.0,7.8,0.0,0.0,0.003,0.141,0.0705,0.466,0.699,1.165,0.0,0.213,0.062,0.0
ing_01265,"Candies, YORK BITES",agricultural,dry,USDA SR Legacy Profile (FDC ID: 168776),9.09,90.91,0.17,3940.0,1.78,7.32,2.0,0.01,0.003,0.0015,0.046,0.069,0.115,0.0,0.0,0.0,0.0
ing_01266,"Desserts, mousse, chocolate, prepared-from-recipe",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 168777),62.94,37.06,0.76,2250.0,4.14,16.0,0.6,0.096,0.117,0.0585,0.038,0.057,0.095,0.0,0.0,0.0,0.0
ing_01267,"Puddings, chocolate, ready-to-eat",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 168778),69.46,30.54,0.84,1420.0,2.09,4.6,0.0,0.051,0.056,0.028,0.152,0.228,0.38,0.0,0.0,0.0,0.0
ing_01268,"Puddings, chocolate, dry mix, instant",agricultural,dry,USDA SR Legacy Profile (FDC ID: 168779),3.2,96.8,4.7,3780.0,2.3,1.9,3.6,0.012,0.072,0.036,1.771,2.6565,4.4275,0.0,0.0,0.0,0.0
ing_01269,"Puddings, chocolate, dry mix, regular, prepared with 2% milk",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 168780),73.94,26.06,0.96,1110.0,3.28,2.06,0.8,0.112,0.094,0.047,0.102,0.153,0.255,0.092,0.186,0.071,0.0
ing_01270,"Puddings, coconut cream, dry mix, instant, prepared with 2% milk",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 168781),74.4,25.6,1.2,1070.0,2.9,2.3,0.1,0.102,0.201,0.1005,0.246,0.369,0.615,0.027,0.185,0.069,0.0
ing_01271,"Puddings, rice, ready-to-eat",grain,fresh,USDA SR Legacy Profile (FDC ID: 168782),75.15,24.85,0.78,1080.0,3.23,2.15,0.3,0.095,0.082,0.041,0.097,0.1455,0.2425,0.0,0.0,0.0,0.0
ing_01272,"Puddings, rice, dry mix",grain,dry,USDA SR Legacy Profile (FDC ID: 168783),4.8,95.2,1.1,3760.0,2.7,0.1,0.7,0.014,0.039,0.0195,0.366,0.549,0.915,0.0,0.0,0.0,0.0
ing_01273,"Puddings, vanilla, dry mix, instant",agricultural,dry,USDA SR Legacy Profile (FDC ID: 168784),2.6,97.4,3.9,3770.0,0.0,0.6,0.0,0.012,0.705,0.3525,1.4,2.1,3.5,0.0,0.0,0.0,0.0
ing_01274,"Puddings, vanilla, dry mix, instant, prepared with whole milk",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 168785),73.5,26.5,1.3,1140.0,2.7,2.9,0.0,0.101,0.197,0.0985,0.286,0.429,0.715,0.024,0.174,0.065,0.0
ing_01275,"Puddings, lemon, dry mix, instant, prepared with 2% milk",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 168786),74.16,25.84,1.16,1070.0,2.76,1.71,0.0,0.101,0.207,0.1035,0.268,0.402,0.67,0.026,0.185,0.07,0.0
ing_01276,"Egg custards, dry mix, prepared with 2% milk",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 168787),74.44,25.56,1.0,1120.0,4.13,2.83,0.0,0.146,0.137,0.0685,0.087,0.1305,0.2175,0.119,0.26,0.1,0.0
ing_01277,"Puddings, vanilla, dry mix, regular, prepared with 2% milk",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 168788),75.86,24.14,0.95,1010.0,2.94,1.73,0.0,0.108,0.083,0.0415,0.159,0.2385,0.3975,0.028,0.196,0.074,0.0
ing_01278,"Rennin, chocolate, dry mix, prepared with 2% milk",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 168789),80.39,19.61,0.81,850.0,3.24,2.06,0.5,0.126,0.098,0.049,0.052,0.078,0.13,0.03,0.214,0.078,0.0
ing_01279,"Rennin, vanilla, dry mix, prepared with 2% milk",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 168790),82.11,17.89,0.73,770.0,3.06,1.77,0.0,0.121,0.095,0.0475,0.046,0.069,0.115,0.029,0.205,0.077,0.0
ing_01280,"Candies, praline, prepared-from-recipe",agricultural,dry,USDA SR Legacy Profile (FDC ID: 168791),10.36,89.64,0.85,4850.0,3.3,25.9,3.5,0.043,0.104,0.052,0.048,0.072,0.12,0.0,0.0,0.0,0.0
ing_01281,"Desserts, rennin, vanilla, dry mix",agricultural,dry,USDA SR Legacy Profile (FDC ID: 168792),0.4,99.6,0.6,3830.0,0.0,0.0,0.0,0.117,0.091,0.0455,0.006,0.009,0.015,0.0,0.0,0.0,0.0
ing_01282,"Rennin, vanilla, dry mix, prepared with whole milk",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 168793),80.98,19.02,0.71,890.0,3.03,3.07,0.0,0.119,0.093,0.0465,0.046,0.069,0.115,0.028,0.202,0.076,0.0
ing_01283,"Desserts, rennin, tablets, unsweetened",agricultural,dry,USDA SR Legacy Profile (FDC ID: 168794),6.5,93.5,72.5,840.0,1.0,0.1,0.0,3.733,0.34,0.17,26.05,39.075,65.125,0.0,0.0,0.0,0.0
ing_01284,"Frostings, chocolate, creamy, ready-to-eat",agricultural,dry,USDA SR Legacy Profile (FDC ID: 168795),17.0,83.0,1.0,3970.0,1.1,17.6,0.9,0.008,0.079,0.0395,0.183,0.2745,0.4575,0.013,0.065,0.011,0.0
ing_01285,"Flan, caramel custard, dry mix, prepared with whole milk",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 168796),74.63,25.37,0.74,1130.0,2.95,3.0,0.0,0.111,0.084,0.042,0.112,0.168,0.28,0.027,0.197,0.074,0.0
ing_01286,"Puddings, vanilla, ready-to-eat, fat free",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 168797),76.93,23.07,0.9,890.0,2.02,0.0,0.0,0.04,0.054,0.027,0.191,0.2865,0.4775,0.0,0.0,0.0,0.0
ing_01287,"Puddings, tapioca, ready-to-eat, fat free",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 168798),76.25,23.75,0.64,940.0,1.44,0.35,0.0,0.052,0.066,0.033,0.187,0.2805,0.4675,0.0,0.0,0.0,0.0
ing_01288,"Puddings, chocolate, ready-to-eat, fat free",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 168799),76.23,23.77,0.7,930.0,1.93,0.3,0.3,0.039,0.054,0.027,0.154,0.231,0.385,0.0,0.0,0.0,0.0
ing_01289,"Frostings, chocolate, creamy, dry mix, prepared with butter",agricultural,dry,USDA SR Legacy Profile (FDC ID: 168800),13.33,86.67,0.71,4080.0,1.11,13.06,1.9,0.012,0.051,0.0255,0.124,0.186,0.31,0.013,0.069,0.013,0.0
ing_01290,"Candies, HEATH BITES",agricultural,dry,USDA SR Legacy Profile (FDC ID: 168801),0.86,99.14,1.16,5300.0,3.94,30.38,2.0,0.086,0.071,0.0355,0.245,0.3675,0.6125,0.0,0.0,0.0,0.0
ing_01291,"Frostings, vanilla, creamy, dry mix",agricultural,dry,USDA SR Legacy Profile (FDC ID: 168802),0.7,99.3,0.3,4100.0,0.3,4.9,0.1,0.003,0.004,0.002,0.013,0.0195,0.0325,0.006,0.013,0.005,0.0
ing_01292,"Frostings, white, fluffy, dry mix",agricultural,dry,USDA SR Legacy Profile (FDC ID: 168803),1.9,98.1,0.9,3710.0,2.3,0.0,0.0,0.004,0.007,0.0035,0.234,0.351,0.585,0.052,0.138,0.072,0.0
ing_01293,"Candies, MARS SNACKFOOD US, DOVE Milk Chocolate",agricultural,dry,USDA SR Legacy Profile (FDC ID: 168804),1.61,98.39,0.95,5460.0,5.94,31.72,2.4,0.16,0.0,0.0,0.063,0.0945,0.1575,0.0,0.0,0.0,0.0
ing_01294,"Candies, MARS SNACKFOOD US, DOVE Dark Chocolate",agricultural,dry,USDA SR Legacy Profile (FDC ID: 168805),1.66,98.34,1.3,5200.0,5.19,32.45,7.6,0.037,0.0,0.0,0.004,0.006,0.01,0.0,0.0,0.0,0.0
ing_01295,"Candies, MARS SNACKFOOD US, MILKY WAY Caramels, milk chocolate covered",agricultural,dry,USDA SR Legacy Profile (FDC ID: 168806),6.99,93.01,1.08,4630.0,4.28,19.17,0.7,0.141,0.0,0.0,0.273,0.4095,0.6825,0.0,0.0,0.0,0.0
ing_01296,"Candies, MARS SNACKFOOD US, MILKY WAY Caramels. dark chocolate covered",agricultural,dry,USDA SR Legacy Profile (FDC ID: 168807),6.99,93.01,1.08,4580.0,3.82,20.42,2.8,0.083,0.0,0.0,0.246,0.369,0.615,0.0,0.0,0.0,0.0
ing_01297,"Snacks, GENERAL MILLS, BETTY CROCKER Fruit Roll Ups, berry flavored, with vitamin C",agricultural,dry,USDA SR Legacy Profile (FDC ID: 168808),10.2,89.8,1.0,3730.0,0.1,3.5,0.0,0.0,0.0,0.0,0.317,0.4755,0.7925,0.0,0.0,0.0,0.0
ing_01298,"Ice creams, chocolate",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 168809),55.7,44.3,1.0,2160.0,3.8,11.0,1.2,0.109,0.107,0.0535,0.076,0.114,0.19,0.0,0.0,0.0,0.0
ing_01299,"Ice creams, strawberry",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 168810),60.0,40.0,0.7,1920.0,3.2,8.4,0.9,0.12,0.1,0.05,0.06,0.09,0.15,0.0,0.0,0.0,0.0
ing_01300,"Snacks, FARLEY CANDY, FARLEY Fruit Snacks, with vitamins A, C, and E",agricultural,dry,USDA SR Legacy Profile (FDC ID: 168811),14.7,85.3,0.0,3410.0,4.4,0.0,0.0,0.0,0.0,0.0,0.036,0.054,0.09,0.0,0.0,0.0,0.0
ing_01301,"Frozen novelties, ice type, italian, restaurant-prepared",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 168812),86.4,13.6,0.05,530.0,0.03,0.02,0.0,0.001,0.0,0.0,0.004,0.006,0.01,0.0,0.0,0.0,0.0
ing_01302,"Frozen novelties, ice type, pop",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 168813),80.49,19.51,0.05,790.0,0.0,0.24,0.0,0.0,0.0,0.0,0.007,0.0105,0.0175,0.0,0.0,0.0,0.0
ing_01303,"Candies, MARS SNACKFOOD US, M&M's Crispy Chocolate Candies",agricultural,dry,USDA SR Legacy Profile (FDC ID: 168814),1.7,98.3,1.63,4750.0,4.28,19.32,2.0,0.09,0.0,0.0,0.136,0.204,0.34,0.0,0.0,0.0,0.0
ing_01304,"Frozen yogurts, vanilla, soft-serve",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 168815),65.3,34.7,0.9,1590.0,4.0,5.6,0.0,0.143,0.129,0.0645,0.087,0.1305,0.2175,0.035,0.252,0.094,0.0
ing_01305,"Fruit butters, apple",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 168816),56.45,43.55,0.39,1730.0,0.39,0.3,1.5,0.014,0.008,0.004,0.015,0.0225,0.0375,0.0,0.0,0.0,0.0
ing_01306,"Candies, fudge, chocolate marshmallow, with nuts, prepared-by-recipe",agricultural,dry,USDA SR Legacy Profile (FDC ID: 168817),7.12,92.88,0.84,4740.0,3.24,21.11,2.1,0.049,0.088,0.044,0.079,0.1185,0.1975,0.0,0.0,0.0,0.0
ing_01307,"Candies, MARS SNACKFOOD US, SNICKERS Almond bar",agricultural,dry,USDA SR Legacy Profile (FDC ID: 168818),5.45,94.55,1.5,4720.0,5.4,22.4,2.6,0.132,0.0,0.0,0.156,0.234,0.39,0.0,0.0,0.0,0.0
ing_01308,"Marmalade, orange",agricultural,dry,USDA SR Legacy Profile (FDC ID: 168819),33.2,66.8,0.2,2460.0,0.3,0.0,0.7,0.038,0.004,0.002,0.056,0.084,0.14,0.003,0.013,0.006,0.0
ing_01309,Molasses,agricultural,dry,USDA SR Legacy Profile (FDC ID: 168820),21.87,78.13,3.3,2900.0,0.0,0.1,0.0,0.205,0.031,0.0155,0.037,0.0555,0.0925,0.0,0.0,0.0,0.0
ing_01310,"Pectin, unsweetened, dry mix",agricultural,dry,USDA SR Legacy Profile (FDC ID: 168821),8.7,91.3,0.3,3250.0,0.3,0.3,8.6,0.007,0.002,0.001,0.2,0.3,0.5,0.0,0.0,0.0,0.0
ing_01311,"Pie fillings, apple, canned",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 168822),73.4,26.6,0.3,1000.0,0.1,0.1,1.0,0.004,0.007,0.0035,0.047,0.0705,0.1175,0.0,0.0,0.0,0.0
ing_01312,"Candies, MARS SNACKFOOD US, STARBURST Fruit Chews, Tropical fruits",agricultural,dry,USDA SR Legacy Profile (FDC ID: 168823),8.51,91.49,0.3,4090.0,0.41,8.31,0.0,0.0,0.0,0.0,0.002,0.003,0.005,0.0,0.0,0.0,0.0
ing_01313,"Pie fillings, canned, cherry",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 168824),71.23,28.77,0.2,1150.0,0.37,0.07,0.6,0.011,0.015,0.0075,0.018,0.027,0.045,0.002,0.012,0.002,0.0
ing_01314,"Puddings, banana, dry mix, regular, prepared with whole milk",agricultural,fresh,USDA SR Legacy Profile (FDC ID: 168825),74.96,25.04,0.97,1110.0,2.74,2.89,0.0,0.101,0.074,0.037,0.158,0.237,0.395,0.014,0.164,0.064,0.0
ing_01315,"Puddings, coconut cream, dry mix, instant",agricultural,dry,USDA SR Legacy Profile (FDC ID: 168826),2.2,97.8,3.4,4150.0,0.9,10.0,4.0,0.008,0.721,0.3605,1.04,1.56,2.6,0.0,0.0,0.0,0.0
